dataset,num_nodes,num_epochs,local_epochs,graph_type,graph_param,batch_size,samples_per_client,algorithm,attack_percentage,attack_type,lambda,final_compromised_accuracy,final_honest_accuracy,overall_asr,honest_asr,compromised_asr,filename
femnist,20,10,3,erdos,6.0,64,10000,krum,60,krum,1,0.0499,0.0484,,,,femnist_20_10_3_erdos_06_64_10000_krum_60attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,krum,70,directed_deviation,1,0.0503,0.047,,,,femnist_20_10_3_erdos_06_64_10000_krum_70attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,krum,70,backdoor,1,0.0503,0.047,1.0,1.0,1.0,femnist_20_10_3_erdos_06_64_10000_krum_70attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,krum,70,gaussian,1,0.0503,0.047,,,,femnist_20_10_3_erdos_06_64_10000_krum_70attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,krum,70,krum,1,0.0556,0.0573,,,,femnist_20_10_3_erdos_06_64_10000_krum_70attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,krum,80,directed_deviation,1,0.0497,0.0476,,,,femnist_20_10_3_erdos_06_64_10000_krum_80attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,krum,80,backdoor,1,0.0497,0.0476,1.0,1.0,1.0,femnist_20_10_3_erdos_06_64_10000_krum_80attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,krum,80,gaussian,1,0.0497,0.0476,,,,femnist_20_10_3_erdos_06_64_10000_krum_80attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,krum,80,krum,1,0.0497,0.0476,,,,femnist_20_10_3_erdos_06_64_10000_krum_80attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,0,directed_deviation,1,0.8374,0.8374,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_0attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,0,gaussian,1,0.8374,0.8374,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_0attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,0,krum,1,0.8374,0.8374,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_0attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,0,backdoor,1,0.8374,0.8374,0.0,0.0,0.0,femnist_20_10_3_erdos_06_64_10000_sketchguard_0attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,10,directed_deviation,1,0.8395,0.8376,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_10attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,10,backdoor,1,0.0472,0.8376,0.1477,0.0531,1.0,femnist_20_10_3_erdos_06_64_10000_sketchguard_10attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,10,gaussian,1,0.8395,0.8376,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_10attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,10,krum,1,0.8395,0.8376,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_10attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,20,directed_deviation,1,0.8401,0.8393,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_20attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,20,backdoor,1,0.0495,0.8393,0.2421,0.0526,1.0,femnist_20_10_3_erdos_06_64_10000_sketchguard_20attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,20,gaussian,1,0.8401,0.8393,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_20attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,20,krum,1,0.8401,0.8393,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_20attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,30,directed_deviation,1,0.8419,0.8403,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_30attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,30,backdoor,1,0.0505,0.8403,0.3365,0.0521,1.0,femnist_20_10_3_erdos_06_64_10000_sketchguard_30attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,30,gaussian,1,0.8419,0.8403,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_30attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,30,krum,1,0.8419,0.8403,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_30attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,40,directed_deviation,1,0.8434,0.8433,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_40attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,40,backdoor,1,0.0501,0.8433,0.4298,0.0497,1.0,femnist_20_10_3_erdos_06_64_10000_sketchguard_40attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,40,gaussian,1,0.8434,0.8433,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_40attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,40,krum,1,0.8434,0.8433,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_40attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,50,directed_deviation,1,0.8458,0.8455,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_50attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,50,backdoor,1,0.0506,0.8455,0.5246,0.0493,1.0,femnist_20_10_3_erdos_06_64_10000_sketchguard_50attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,50,gaussian,1,0.8458,0.8455,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_50attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,50,krum,1,0.8458,0.8455,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_50attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,60,directed_deviation,1,0.8474,0.8465,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_60attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,60,backdoor,1,0.0499,0.8465,0.6193,0.0483,1.0,femnist_20_10_3_erdos_06_64_10000_sketchguard_60attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,60,gaussian,1,0.8474,0.8465,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_60attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,60,krum,1,0.8474,0.8465,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_60attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,70,directed_deviation,1,0.8483,0.8516,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_70attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,70,backdoor,1,0.0503,0.8516,0.7143,0.0478,1.0,femnist_20_10_3_erdos_06_64_10000_sketchguard_70attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,70,gaussian,1,0.8483,0.8516,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_70attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,70,krum,1,0.8483,0.8516,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_70attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,80,directed_deviation,1,0.85,0.8579,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_80attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,80,backdoor,1,0.0497,0.8579,0.8098,0.049,1.0,femnist_20_10_3_erdos_06_64_10000_sketchguard_80attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,80,gaussian,1,0.85,0.8579,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_80attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,sketchguard,80,krum,1,0.85,0.8579,,,,femnist_20_10_3_erdos_06_64_10000_sketchguard_80attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,0,directed_deviation,1,0.8368,0.8368,,,,femnist_20_10_3_erdos_06_64_10000_ubar_0attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,0,gaussian,1,0.8368,0.8368,,,,femnist_20_10_3_erdos_06_64_10000_ubar_0attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,0,krum,1,0.8368,0.8368,,,,femnist_20_10_3_erdos_06_64_10000_ubar_0attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,0,backdoor,1,0.8368,0.8368,0.0,0.0,0.0,femnist_20_10_3_erdos_06_64_10000_ubar_0attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,10,directed_deviation,1,0.8428,0.8391,,,,femnist_20_10_3_erdos_06_64_10000_ubar_10attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,10,backdoor,1,0.0472,0.8391,0.1475,0.0527,1.0,femnist_20_10_3_erdos_06_64_10000_ubar_10attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,10,gaussian,1,0.8428,0.8391,,,,femnist_20_10_3_erdos_06_64_10000_ubar_10attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,10,krum,1,0.8428,0.8391,,,,femnist_20_10_3_erdos_06_64_10000_ubar_10attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,20,directed_deviation,1,0.8417,0.8409,,,,femnist_20_10_3_erdos_06_64_10000_ubar_20attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,20,backdoor,1,0.0495,0.8409,0.2421,0.0526,1.0,femnist_20_10_3_erdos_06_64_10000_ubar_20attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,20,gaussian,1,0.8417,0.8409,,,,femnist_20_10_3_erdos_06_64_10000_ubar_20attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,20,krum,1,0.8417,0.8409,,,,femnist_20_10_3_erdos_06_64_10000_ubar_20attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,30,directed_deviation,1,0.8431,0.8422,,,,femnist_20_10_3_erdos_06_64_10000_ubar_30attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,30,backdoor,1,0.0505,0.8422,0.3368,0.0526,1.0,femnist_20_10_3_erdos_06_64_10000_ubar_30attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,30,gaussian,1,0.8431,0.8422,,,,femnist_20_10_3_erdos_06_64_10000_ubar_30attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,30,krum,1,0.8431,0.8422,,,,femnist_20_10_3_erdos_06_64_10000_ubar_30attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,40,directed_deviation,1,0.8466,0.8471,,,,femnist_20_10_3_erdos_06_64_10000_ubar_40attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,40,backdoor,1,0.0501,0.8471,0.4298,0.0496,1.0,femnist_20_10_3_erdos_06_64_10000_ubar_40attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,40,gaussian,1,0.8466,0.8471,,,,femnist_20_10_3_erdos_06_64_10000_ubar_40attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,40,krum,1,0.8466,0.8471,,,,femnist_20_10_3_erdos_06_64_10000_ubar_40attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,50,directed_deviation,1,0.8433,0.8438,,,,femnist_20_10_3_erdos_06_64_10000_ubar_50attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,50,backdoor,1,0.0506,0.8438,0.5247,0.0493,1.0,femnist_20_10_3_erdos_06_64_10000_ubar_50attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,50,gaussian,1,0.8433,0.8438,,,,femnist_20_10_3_erdos_06_64_10000_ubar_50attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,50,krum,1,0.8433,0.8438,,,,femnist_20_10_3_erdos_06_64_10000_ubar_50attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,60,directed_deviation,1,0.8445,0.8443,,,,femnist_20_10_3_erdos_06_64_10000_ubar_60attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,60,backdoor,1,0.0499,0.8443,0.6197,0.0493,1.0,femnist_20_10_3_erdos_06_64_10000_ubar_60attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,60,gaussian,1,0.8445,0.8443,,,,femnist_20_10_3_erdos_06_64_10000_ubar_60attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,60,krum,1,0.8445,0.8443,,,,femnist_20_10_3_erdos_06_64_10000_ubar_60attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,70,directed_deviation,1,0.845,0.8515,,,,femnist_20_10_3_erdos_06_64_10000_ubar_70attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,70,backdoor,1,0.0503,0.8515,0.7146,0.0486,1.0,femnist_20_10_3_erdos_06_64_10000_ubar_70attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,70,gaussian,1,0.845,0.8515,,,,femnist_20_10_3_erdos_06_64_10000_ubar_70attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,70,krum,1,0.845,0.8515,,,,femnist_20_10_3_erdos_06_64_10000_ubar_70attack_krum_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,80,directed_deviation,1,0.849,0.8558,,,,femnist_20_10_3_erdos_06_64_10000_ubar_80attack_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,80,backdoor,1,0.0497,0.8558,0.8099,0.0495,1.0,femnist_20_10_3_erdos_06_64_10000_ubar_80attack_backdoor_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,80,gaussian,1,0.849,0.8558,,,,femnist_20_10_3_erdos_06_64_10000_ubar_80attack_gaussian_1lambda.log
femnist,20,10,3,erdos,6.0,64,10000,ubar,80,krum,1,0.849,0.8558,,,,femnist_20_10_3_erdos_06_64_10000_ubar_80attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,0,directed_deviation,1,0.8389,0.8389,,,,femnist_20_10_3_fully_64_10000_balance_0attack_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,0,gaussian,1,0.8389,0.8389,,,,femnist_20_10_3_fully_64_10000_balance_0attack_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,0,krum,1,0.8389,0.8389,,,,femnist_20_10_3_fully_64_10000_balance_0attack_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,0,backdoor,1,0.8389,0.8389,0.0,0.0,0.0,femnist_20_10_3_fully_64_10000_balance_0attack_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,10,directed_deviation,1,0.8416,0.8384,,,,femnist_20_10_3_fully_64_10000_balance_10attack_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,10,backdoor,1,0.0472,0.8384,0.1481,0.0534,1.0,femnist_20_10_3_fully_64_10000_balance_10attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,10,gaussian,1,0.8416,0.8384,,,,femnist_20_10_3_fully_64_10000_balance_10attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,10,krum,1,0.8416,0.8384,,,,femnist_20_10_3_fully_64_10000_balance_10attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,20,directed_deviation,1,0.8408,0.8402,,,,femnist_20_10_3_fully_64_10000_balance_20attack_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,20,backdoor,1,0.0495,0.8402,0.2421,0.0526,1.0,femnist_20_10_3_fully_64_10000_balance_20attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,20,gaussian,1,0.8408,0.8402,,,,femnist_20_10_3_fully_64_10000_balance_20attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,20,krum,1,0.8408,0.8402,,,,femnist_20_10_3_fully_64_10000_balance_20attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,30,directed_deviation,1,0.8434,0.843,,,,femnist_20_10_3_fully_64_10000_balance_30attack_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,30,backdoor,1,0.0505,0.843,0.3362,0.0517,1.0,femnist_20_10_3_fully_64_10000_balance_30attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,30,gaussian,1,0.8434,0.843,,,,femnist_20_10_3_fully_64_10000_balance_30attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,30,krum,1,0.8434,0.843,,,,femnist_20_10_3_fully_64_10000_balance_30attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,40,directed_deviation,1,0.8446,0.8451,,,,femnist_20_10_3_fully_64_10000_balance_40attack_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,40,backdoor,1,0.0501,0.8451,0.4302,0.0504,1.0,femnist_20_10_3_fully_64_10000_balance_40attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,40,gaussian,1,0.8446,0.8451,,,,femnist_20_10_3_fully_64_10000_balance_40attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,40,krum,1,0.8446,0.8451,,,,femnist_20_10_3_fully_64_10000_balance_40attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,50,directed_deviation,1,0.8464,0.8469,,,,femnist_20_10_3_fully_64_10000_balance_50attack_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,50,backdoor,1,0.0506,0.8469,0.5247,0.0495,1.0,femnist_20_10_3_fully_64_10000_balance_50attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,50,gaussian,1,0.8464,0.8469,,,,femnist_20_10_3_fully_64_10000_balance_50attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,50,krum,1,0.8464,0.8469,,,,femnist_20_10_3_fully_64_10000_balance_50attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,60,directed_deviation,1,0.8473,0.8471,,,,femnist_20_10_3_fully_64_10000_balance_60attack_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,60,backdoor,1,0.0499,0.8471,0.6195,0.0487,1.0,femnist_20_10_3_fully_64_10000_balance_60attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,60,gaussian,1,0.8473,0.8471,,,,femnist_20_10_3_fully_64_10000_balance_60attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,60,krum,1,0.8473,0.8471,,,,femnist_20_10_3_fully_64_10000_balance_60attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,70,directed_deviation,1,0.8482,0.8525,,,,femnist_20_10_3_fully_64_10000_balance_70attack_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,70,backdoor,1,0.0503,0.8525,0.7143,0.0477,1.0,femnist_20_10_3_fully_64_10000_balance_70attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,70,gaussian,1,0.8482,0.8525,,,,femnist_20_10_3_fully_64_10000_balance_70attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,70,krum,1,0.8482,0.8525,,,,femnist_20_10_3_fully_64_10000_balance_70attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,80,directed_deviation,1,0.851,0.8583,,,,femnist_20_10_3_fully_64_10000_balance_80attack_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,80,backdoor,1,0.0497,0.8583,0.8098,0.049,1.0,femnist_20_10_3_fully_64_10000_balance_80attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,80,gaussian,1,0.851,0.8583,,,,femnist_20_10_3_fully_64_10000_balance_80attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,balance,80,krum,1,0.851,0.8583,,,,femnist_20_10_3_fully_64_10000_balance_80attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,0,directed_deviation,1,0.8494,0.8494,,,,femnist_20_10_3_fully_64_10000_d-fedavg_0attack_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,0,gaussian,1,0.8494,0.8494,,,,femnist_20_10_3_fully_64_10000_d-fedavg_0attack_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,0,krum,1,0.8494,0.8494,,,,femnist_20_10_3_fully_64_10000_d-fedavg_0attack_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,0,backdoor,1,0.8494,0.8494,0.0,0.0,0.0,femnist_20_10_3_fully_64_10000_d-fedavg_0attack_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,10,directed_deviation,1,0.0565,0.0561,,,,femnist_20_10_3_fully_64_10000_d-fedavg_10attack_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,10,backdoor,1,0.0475,0.0518,0.0,0.0,0.0,femnist_20_10_3_fully_64_10000_d-fedavg_10attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,10,gaussian,1,0.0472,0.0495,,,,femnist_20_10_3_fully_64_10000_d-fedavg_10attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,10,krum,1,0.0565,0.0561,,,,femnist_20_10_3_fully_64_10000_d-fedavg_10attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,20,directed_deviation,1,0.0505,0.0515,,,,femnist_20_10_3_fully_64_10000_d-fedavg_20attack_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,20,backdoor,1,0.0488,0.0466,0.0,0.0,0.0,femnist_20_10_3_fully_64_10000_d-fedavg_20attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,20,gaussian,1,0.0495,0.0492,,,,femnist_20_10_3_fully_64_10000_d-fedavg_20attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,20,krum,1,0.0557,0.0562,,,,femnist_20_10_3_fully_64_10000_d-fedavg_20attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,30,directed_deviation,1,0.0566,0.0559,,,,femnist_20_10_3_fully_64_10000_d-fedavg_30attack_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,30,backdoor,1,0.0566,0.0559,0.0,0.0,0.0,femnist_20_10_3_fully_64_10000_d-fedavg_30attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,30,gaussian,1,0.0505,0.0488,,,,femnist_20_10_3_fully_64_10000_d-fedavg_30attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,30,krum,1,0.0505,0.0488,,,,femnist_20_10_3_fully_64_10000_d-fedavg_30attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,40,directed_deviation,1,0.0557,0.0564,,,,femnist_20_10_3_fully_64_10000_d-fedavg_40attack_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,40,backdoor,1,0.0557,0.0564,0.0,0.0,0.0,femnist_20_10_3_fully_64_10000_d-fedavg_40attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,40,gaussian,1,0.0501,0.0487,,,,femnist_20_10_3_fully_64_10000_d-fedavg_40attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,40,krum,1,0.0557,0.0564,,,,femnist_20_10_3_fully_64_10000_d-fedavg_40attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,50,directed_deviation,1,0.0506,0.048,,,,femnist_20_10_3_fully_64_10000_d-fedavg_50attack_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,50,backdoor,1,0.0506,0.048,1.0,1.0,1.0,femnist_20_10_3_fully_64_10000_d-fedavg_50attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,50,gaussian,1,0.0506,0.048,,,,femnist_20_10_3_fully_64_10000_d-fedavg_50attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,50,krum,1,0.0506,0.048,,,,femnist_20_10_3_fully_64_10000_d-fedavg_50attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,60,directed_deviation,1,0.0499,0.0484,,,,femnist_20_10_3_fully_64_10000_d-fedavg_60attack_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,60,backdoor,1,0.0499,0.0484,1.0,1.0,1.0,femnist_20_10_3_fully_64_10000_d-fedavg_60attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,60,gaussian,1,0.0499,0.0484,,,,femnist_20_10_3_fully_64_10000_d-fedavg_60attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,60,krum,1,0.0499,0.0484,,,,femnist_20_10_3_fully_64_10000_d-fedavg_60attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,70,directed_deviation,1,0.0556,0.0573,,,,femnist_20_10_3_fully_64_10000_d-fedavg_70attack_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,70,backdoor,1,0.0137,0.0142,0.0,0.0,0.0,femnist_20_10_3_fully_64_10000_d-fedavg_70attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,70,gaussian,1,0.0503,0.047,,,,femnist_20_10_3_fully_64_10000_d-fedavg_70attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,70,krum,1,0.0556,0.0573,,,,femnist_20_10_3_fully_64_10000_d-fedavg_70attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,80,directed_deviation,1,0.0497,0.0476,,,,femnist_20_10_3_fully_64_10000_d-fedavg_80attack_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,80,backdoor,1,0.0497,0.0476,1.0,1.0,1.0,femnist_20_10_3_fully_64_10000_d-fedavg_80attack_backdoor_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,80,gaussian,1,0.0497,0.0476,,,,femnist_20_10_3_fully_64_10000_d-fedavg_80attack_gaussian_1lambda.log
femnist,20,10,3,fully,,64,10000,d-fedavg,80,krum,1,0.0497,0.0476,,,,femnist_20_10_3_fully_64_10000_d-fedavg_80attack_krum_1lambda.log
femnist,20,10,3,fully,,64,10000,krum,0,directed_deviation,1,0.8161,0.8161,,,,femnist_20_10_3_fully_64_10000_krum_0attack_1lambda.log
femnist,20,10,3,fully,,64,10000,krum,0,gaussian,1,0.8161,0.8161,,,,femnist_20_10_3_fully_64_10000_krum_0attack_1lambda.log
femnist,20,10,3,fully,,64,10000,krum,0,krum,1,0.8161,0.8161,,,,femnist_20_10_3_fully_64_10000_krum_0attack_1lambda.log
femnist,20,10,3,fully,,64,10000,krum,0,backdoor,1,0.8161,0.8161,0.0,0.0,0.0,femnist_20_10_3_fully_64_10000_krum_0attack_1lambda.log
